RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.513115414530565,21,1,0.09331765699885315,945,11,1,0,0,0,1
0.11258379184757714,80,0,0.23706161369142156,1812,10,1,2,0,0,0
0.3721358568753933,72,2,0.6028178282363957,2840,9,1,2,0,2,1
0.45602670554244135,60,0,0.5658196098458633,3583,10,0,0,1,0,0
0.1351435162081969,44,0,0.1476909525432992,2692,8,0,1,1,1,1
0.1411109995225934,18,0,0.6441435341341335,1805,6,0,0,1,3,0
0.36001432184954446,51,0,0.2815755128096748,4576,7,0,2,1,0,0
0.5169603114613734,37,0,0.2792088476031065,10812,14,0,0,1,1,1
0.07908312945800901,72,0,0.4843664414621555,3282,5,1,2,1,0,1
0.602631359167627,74,1,0.6108688541220902,13080,7,0,0,0,0,0
0.7092401175185119,42,2,0.11615985217105584,4027,10,0,2,0,0,0
0.4104031205060738,58,0,0.2576922480189979,1099,8,0,1,1,0,0
0.5436436397499005,18,1,0.10412485756823255,653,12,0,0,0,2,0
0.1630764657189558,24,0,0.21883092811099944,7769,6,0,2,1,3,0
0.4397597437239277,32,0,0.5885546955694259,3793,7,0,3,0,1,0
0.3413253236503151,32,1,0.6438746768739164,3048,6,1,2,1,0,0
0.30685209629089505,40,0,0.6508740821985002,12926,9,0,1,0,4,0
0.4547012552281027,47,0,0.4574225609296035,2845,8,0,0,0,1,1
0.23443153983568277,41,0,0.24645824082677084,3829,9,1,1,0,1,0
0.3120347794769495,68,0,0.5221813691006076,3383,13,0,2,0,0,0
0.25645182011069034,49,0,0.3424331340274562,2317,13,0,1,0,2,0
0.3292650168443621,50,0,0.6263449973180162,12241,6,0,0,0,1,1
0.1759899026203729,49,0,0.10802699934109405,11070,11,0,0,1,3,0
0.4356144591605705,40,1,0.3503973001548648,17515,7,0,0,0,0,0
0.501218576463326,50,0,0.25605036979619583,2966,8,1,2,0,2,0
0.17149021889749336,58,0,0.5237127264115182,16737,5,0,0,0,1,0
0.20750660583600172,28,1,0.10827778018864648,6475,6,2,1,1,0,0
0.08982438315945394,18,1,0.07369044893974566,1483,7,0,0,0,3,0
0.29267427375600996,61,0,0.5872669712816957,5950,9,0,2,3,1,1
0.1271452100429048,48,2,0.05278707170016234,16027,4,1,0,0,0,0
0.35600578900080226,50,2,0.7055487735694871,9820,9,0,2,0,2,0
0.4591953583362024,26,0,0.3376548284894692,1645,6,0,1,0,0,0
0.6223971814645011,38,1,0.28815572717876375,10133,9,0,4,0,4,0
0.34614161715515074,44,0,0.31201779603096574,2193,14,0,0,0,1,0
0.29552307215192747,25,0,0.17652543746252414,2188,15,1,1,1,1,0
0.12016599724228476,46,0,0.23874696460715134,6352,10,0,0,0,2,0
0.07486861320084111,53,1,0.05810881489984871,8512,4,0,0,2,1,0
0.25377362335211767,46,0,0.6816130103603952,5314,5,0,0,0,0,0
0.3256247016411651,53,0,0.24549860432187232,12131,10,0,1,0,0,0
0.12009788045331818,68,0,0.13795180223226913,8397,9,0,1,0,1,0
0.38729035781915844,66,0,0.22431648496821405,1984,9,0,0,0,5,0
0.18466133151076275,29,1,0.26746096584211476,12200,6,0,1,0,1,0
0.1439336028339605,24,0,0.08510737915453843,8897,13,0,1,0,0,0
0.46051983103793664,32,1,0.28442596963836747,2267,6,0,1,1,0,1
0.2003869692787161,45,1,0.2466219489382964,23096,11,0,1,1,1,0
0.2949836748935793,33,0,0.053380473531443616,4834,5,0,4,0,0,1
0.17529645807073724,68,0,0.36644307707717444,2453,5,0,1,0,1,0
0.16498973470703188,36,0,0.3641355383697667,4919,10,2,2,0,1,0
0.3968229615212102,37,3,0.22934372740021458,2979,11,1,2,0,2,1
0.6532060770721031,59,1,0.24533748462427019,8384,9,0,1,0,0,0
0.4687571545589673,44,1,0.7370920631684638,842,10,0,0,0,1,0
0.09444583523845809,34,2,0.5615832854497336,2641,7,0,1,0,0,0
0.19065626115980552,36,0,0.36267284575473324,25083,8,0,0,0,2,0
0.1869917196768433,20,0,0.03033165490027503,2233,9,0,0,2,0,0
0.6701421381239825,37,2,0.6474355163552229,5639,6,0,1,2,2,0
0.23159042671989602,23,0,0.5143714398601547,4048,11,0,2,0,3,1
0.2631837871685395,25,2,0.55921017219831,10174,7,0,2,0,1,0
0.36737577971764035,53,1,0.32672723652083197,9348,9,0,1,0,0,1
0.08198219207044428,56,0,0.39860624245683146,574,14,0,1,0,3,0
0.158699155626272,83,1,0.19089102356188414,2863,12,0,0,0,1,1
0.42236075133827894,65,1,0.5128022595057201,847,9,0,2,1,0,0
0.39885528468430315,60,0,0.17716334894259742,9990,8,0,1,1,2,0
0.10358997314141523,37,1,0.2596147343423098,4722,12,0,2,2,0,0
0.16300515186607129,47,0,0.3671217456929087,6466,4,0,0,1,0,0
0.3725820138673875,66,0,0.5113453550523552,1614,7,0,4,0,1,0
0.23246428859363827,42,0,0.3079686760069193,10744,12,0,1,0,0,0
0.4160889465639352,59,1,0.33405255853960175,4182,11,0,0,0,1,0
0.4338125092150117,54,0,0.10146073305899085,6150,7,0,2,0,3,0
0.23103713251767866,65,0,0.3219982007768828,29706,8,0,0,0,0,0
0.17162295951836587,59,0,0.27210112142766396,5261,1,0,1,0,2,0
0.15763943140047443,29,1,0.25437221632266305,7591,12,0,1,0,0,0
0.3878087112545263,59,0,0.28882750296517096,57012,7,0,2,0,1,0
0.3106124275757604,38,0,0.3045570950248784,3042,12,1,3,0,1,0
0.7779323475992346,46,0,0.18137819812267053,1011,6,0,1,0,2,0
0.07891644117972148,37,2,0.33060373658607967,11420,10,0,1,0,1,0
0.15488594359590696,68,0,0.17610402681576734,4959,11,1,0,0,1,0
0.2673058649589874,45,0,0.18983229898178758,4109,8,0,2,0,2,1
0.14296697736395014,54,0,0.6692232382064999,2782,8,0,2,0,0,0
0.4032108944875983,34,0,0.18006511560555397,5398,7,0,0,0,0,0
0.15720068526070682,41,1,0.2860094276330126,11062,8,1,1,0,3,0
0.4541425178580872,22,0,0.41572845907649875,4896,9,0,0,1,1,0
0.19197372519104472,43,0,0.119308281330303,8932,8,0,1,0,0,0
0.49852512348352407,49,1,0.2510977932450091,11514,5,0,2,0,0,1
0.16808097872033365,43,2,0.5411826886649871,7907,6,0,0,1,1,1
0.3552450907824016,30,2,0.5337006053957681,3886,6,0,0,0,2,0
0.26324437176163573,29,0,0.47289527916066265,15835,8,0,0,0,1,0
0.2998252105033448,71,0,0.39110147636095743,2877,7,0,4,0,0,0
0.3511216918949249,43,0,0.6504873520612338,1654,7,0,2,0,1,1
0.33429083332792825,29,1,0.3433398331843713,2890,11,0,1,0,1,1
0.239407045071382,36,1,0.7319841831870674,3727,14,0,1,0,1,0
0.45339952037159664,38,1,0.6524977887143525,5736,15,1,1,0,1,1
0.41255994917939576,47,1,0.3019668721594891,3600,8,0,1,0,1,0
0.3672893694946349,63,0,0.35678340974323847,1286,7,0,2,1,1,0
0.20127622337798617,53,0,0.668316719220223,8313,10,0,3,0,0,1
0.0780406780400247,33,0,0.4695135237470679,3340,9,0,0,0,1,0
0.22843700595545358,75,2,0.38084221807470703,11344,8,0,1,0,2,1
0.38533557449757283,62,0,0.46390106510702084,15239,9,1,2,0,2,1
0.16846150923393888,82,2,0.29943882715617187,1478,6,0,2,1,0,0
0.25190791789204486,36,4,0.6227027650933171,1341,7,0,1,0,0,1
0.32371730616248806,18,1,0.3845573347189391,2412,6,0,0,2,0,0
0.08896606945852528,58,1,0.6534136092574152,2970,6,0,1,0,0,0
0.10674651983731287,57,1,0.30763310391981075,2376,10,0,1,1,0,0
0.32285435889851055,60,0,0.020781244005369282,4237,10,0,2,1,0,0
0.262190131627158,24,0,0.5211655607842015,7027,5,1,0,1,0,0
0.20151671564670046,22,0,0.30569286013204144,4745,8,0,0,0,0,0
0.22072514999773063,50,0,0.27237054849417935,1110,9,0,0,1,0,1
0.21643868794528223,32,2,0.5596037056475822,2927,5,0,2,0,1,0
0.3463000131259261,67,0,0.567450387550192,1950,5,1,2,1,2,0
0.4927116736304098,69,0,0.4437024706557197,6939,5,0,0,1,0,0
0.33065598897029796,25,0,0.4371606416603318,12453,6,0,1,1,1,0
0.1645442201035448,57,0,0.3595500194170868,8442,12,0,2,0,2,0
0.22288318605129714,33,0,0.296320253257052,9110,12,0,0,1,1,0
0.042912907725295345,50,0,0.33475968954052443,3323,7,0,0,1,2,0
0.22253485951547072,49,1,0.3115975805170046,5834,10,0,0,0,1,0
0.2457688315175017,58,0,0.04065927556948531,4712,9,0,1,0,0,0
0.30418700089978795,49,0,0.35352780182568944,4921,15,0,2,0,1,0
0.4459348721925676,50,0,0.23105104953501554,1108,8,1,0,0,2,0
0.38389625029068064,31,0,0.4796306819228772,3451,7,0,0,0,1,0
0.42033268402089324,58,0,0.1448208474448498,2124,5,0,1,0,1,0
0.2731261447420253,51,0,0.19858144153266236,8463,4,0,0,1,1,0
0.1704747596479689,41,1,0.5192062201535385,11326,8,1,1,3,1,0
0.09869036319755685,42,0,0.047626431346038486,6929,11,0,0,0,1,0
0.04425607532074692,53,0,0.22877562480374844,1754,7,0,1,0,1,0
0.29114846139984035,24,1,0.14179879076269686,7327,4,1,1,1,0,0
0.20603861760437325,43,0,0.0713318811598909,4520,6,0,2,0,2,0
0.19232400903597985,50,0,0.5896279920518993,5737,7,0,1,0,3,0
0.24063386473954473,62,1,0.16002510920352597,4486,12,0,1,0,1,0
0.22294513665114715,18,2,0.21545851163599145,5412,11,0,1,1,0,0
0.250218056495082,27,1,0.5215257637559809,5093,9,0,2,0,0,0
0.33212066355992337,44,1,0.7489065747123029,7149,7,0,0,2,0,0
0.25873781324448114,56,0,0.759864036359279,3792,7,0,2,0,3,0
0.24656752476876115,42,2,0.16174531957301236,1623,9,0,1,0,1,0
0.05676409131482753,55,0,0.5412201344360394,12310,9,0,0,1,2,0
0.14405581824454045,37,2,0.3282397576714344,3333,7,0,1,0,1,0
0.3240372909680528,62,0,0.40981098393484633,2343,7,0,0,0,1,1
0.2846715358535633,36,1,0.8247315887879548,4854,8,0,1,0,0,0
0.20327962034664449,61,0,0.23523613777558275,1640,7,0,1,0,0,0
0.12424238651645417,64,0,0.16954121168327124,2040,10,0,0,0,2,0
0.1037691396561859,51,0,0.5437563536635862,4177,7,0,2,0,1,0
0.2428251826916053,47,0,0.4806894654086031,1903,11,0,0,0,1,1
0.4052878839188485,81,1,0.6437041211554276,2901,5,0,0,0,1,0
0.2812725997720377,61,0,0.21178074366329064,11144,11,0,1,0,2,1
0.4458046280388911,56,2,0.48169460624239263,5380,6,0,1,0,1,1
0.18168871316847932,30,0,0.4525623598601271,3649,7,0,0,0,0,0
0.4312400203685855,62,1,0.3299880216016986,1671,12,1,3,1,1,1
0.03855699767869129,42,0,0.64017874856923,9721,7,0,0,0,0,1
0.39790162056590145,76,1,0.5791137283075316,5312,4,0,4,0,1,1
0.09083167051454284,40,1,0.19250179994807493,29445,9,0,2,0,0,0
0.40578788856919124,48,0,0.16038896674520706,4332,9,0,3,0,1,0
0.2119459496606964,41,1,0.7162909845999117,2952,4,0,0,1,2,0
0.2223033129043279,46,0,0.5029828328517223,8317,11,1,1,0,1,0
0.24100793835883455,44,0,0.6407862846795086,3903,5,0,0,0,3,0
0.16027666002422644,18,0,0.20366812956144517,3105,14,0,2,1,0,0
0.33210288360527795,35,0,0.43661685216928714,33534,3,0,0,0,0,0
0.1537567900048005,34,1,0.3446484458266773,11018,9,0,2,0,1,0
0.33103554775892197,50,0,0.3687320566060242,4469,11,0,0,0,0,1
0.23732290465953484,51,1,0.7072373273320031,6827,6,0,0,0,0,0
0.3905779698447181,31,2,0.39896483745120687,13193,9,0,0,0,2,0
0.15619034755734487,56,0,0.8234575594114713,1446,3,0,0,0,1,1
0.06991788858914519,46,0,0.30192172041441845,676,11,0,2,0,0,1
0.35238312107058367,53,0,0.5212814035808903,1662,7,0,0,1,1,0
0.45321727028458964,51,0,0.05044394687139838,2280,4,1,2,0,0,1
0.2984727945687269,26,1,0.6296998885706445,3204,6,0,1,1,1,0
0.2822163427680966,44,0,0.41951918338661476,12115,8,0,2,0,0,1
0.2616129743977782,56,0,0.12116504916304141,5477,11,0,0,0,0,0
0.34708701731031993,48,0,0.5634879051598654,12636,9,0,0,0,0,0
0.024024857168305932,49,1,0.25933530966547635,13968,7,0,4,0,2,0
0.09997711022757928,46,0,0.597742687445435,3479,3,0,0,0,0,0
0.24826545018039087,33,1,0.31968477706167886,4646,16,0,2,0,2,0
0.23142787484182684,53,0,0.37617766518573953,13632,9,0,0,0,2,1
0.16637059525052209,28,0,0.07960414600436029,5241,10,0,0,0,2,0
0.1420945188495032,38,2,0.3216374006212534,4060,5,1,3,2,2,0
0.11171681601270111,25,0,0.23353647904224897,2492,8,0,0,0,1,0
0.11194477842506362,51,0,0.2325517620539933,3122,8,0,1,1,0,0
0.34421885392049206,47,4,0.5817311771951073,4927,9,1,1,0,1,0
0.6371820511225604,56,0,0.617706034783272,1649,14,0,0,0,0,0
0.3180519432704581,44,0,0.059156898794891596,2564,7,0,1,0,2,0
0.3865335157456356,38,1,0.2724541219793506,1880,12,1,0,0,2,0
0.14710520858381432,48,0,0.15010647749027675,6321,10,0,2,0,0,0
0.44654316756591667,66,1,0.11318335177762966,35747,5,1,0,1,0,1
0.5349182980844841,71,0,0.61026797241726,20237,15,0,1,0,1,0
0.2972863769895829,49,0,0.04310258019354841,4866,13,0,1,1,0,0
0.11920552169425468,75,1,0.4419253408139849,2992,6,0,0,0,1,0
0.2844437780775179,57,0,0.37001882248181,2081,6,0,2,1,1,0
0.19959059172348664,47,0,0.36624436816288175,4384,15,1,2,0,1,1
0.5910127193177569,36,0,0.09926020413951761,5736,6,0,0,0,1,0
0.21285162788483047,55,0,0.465736307155565,6313,11,0,1,1,0,0
0.10115099587215191,35,1,0.4815062570220736,31582,8,0,2,0,0,0
0.6263019987469923,23,1,0.33509726896242614,7654,3,0,1,0,1,0
0.20543979191842754,40,1,0.48822408382765037,7935,6,0,3,1,1,0
0.3273943306264111,43,0,0.8297476529098085,2078,4,0,0,0,0,0
0.5349825724625756,42,1,0.39273359582541734,1216,9,1,3,1,1,0
0.40046057998376805,50,1,0.6773914487466608,4622,10,0,2,0,0,1
0.027787003540710512,57,0,0.503311223085885,1396,5,0,1,2,2,0
0.361205424376184,18,0,0.526368138558964,19412,6,1,0,0,3,1
0.18687641976454408,36,0,0.19767343143715754,5960,8,0,2,0,0,0
0.33504479579639107,31,1,0.3326925538149703,3990,6,0,0,1,1,1
0.30906355125410107,19,0,0.23089402011044077,1955,10,0,1,0,2,0
0.12852329867611914,45,0,0.08294951653499048,8015,4,0,1,0,0,0
0.06857593855486123,43,0,0.4076859614835878,3520,7,0,3,0,0,1
0.1328693693842819,55,1,0.5876084882735257,14108,3,0,0,1,1,0
0.2917074367209676,18,2,0.3881818757595232,2573,10,0,2,0,0,0
0.15239497944434455,18,0,0.634001790970144,1193,9,0,0,0,2,0
0.15047878874675139,46,0,0.2803764350340937,6041,10,0,2,0,1,0
0.3470835302388567,55,0,0.45374054609017705,5187,7,0,0,0,1,0
0.18586576619683395,48,0,0.601574785965289,13492,11,0,0,0,0,0
0.5086358752877465,30,0,0.3302757498564164,4644,2,0,0,1,1,1
0.5019177306659776,31,0,0.28455337461037217,8484,6,1,2,0,2,0
0.2604816139745189,37,0,0.44562104790186646,5003,7,0,4,0,0,1
0.3277181016924497,37,1,0.5112038016583216,8561,12,0,0,0,1,1
0.18308267677846818,58,1,0.6060946226792165,2165,8,1,0,2,0,0
0.24976091397927824,29,0,0.15248579072853802,2974,11,0,0,1,0,0
0.2795108887482322,58,1,0.3298824091399706,7240,10,0,3,0,3,1
0.05607254047121094,41,0,0.7045810288587059,8796,8,0,6,0,1,0
0.378651787451291,36,0,0.23001175962033388,3813,4,0,0,0,0,0
0.4090704013145092,55,0,0.11315746221185695,1931,5,1,1,0,1,1
0.4004218983981212,24,0,0.5573892052129009,3759,8,0,2,1,1,0
0.23084976237944266,46,0,0.48182573869672346,13846,5,0,2,0,0,0
0.5502118847623457,38,1,0.31281228252990406,6435,14,0,0,0,1,1
0.3948800968476748,45,0,0.6357632355372269,6372,8,0,0,1,0,0
0.24145402160454216,45,0,0.47161630418556466,5930,6,0,1,0,0,1
0.3210156090213127,40,0,0.8201784035046812,26510,11,0,0,1,0,0
0.5089075767505673,42,1,0.29531617944442307,1992,11,0,1,1,0,0
0.4474676802869108,18,0,0.2400996845691435,2188,8,0,1,1,1,1
0.2700142059896316,64,0,0.6220945643828243,7127,8,0,2,1,1,1
0.15841278399471104,46,0,0.5195364605618311,10255,9,0,3,0,0,0
0.10323660426653833,55,1,0.34916241240279755,11486,3,0,3,0,0,0
0.22676630165666825,51,1,0.5900127071544844,2468,11,0,1,1,2,1
0.26237407303770116,52,1,0.5403237275840121,10388,17,0,0,0,0,0
0.06868585710901548,43,0,0.19005506668077815,2584,7,0,0,0,1,0
0.21876394938150895,74,0,0.5977489421034702,1653,15,0,1,2,3,0
0.624362108151255,49,2,0.7819260171863595,4804,8,0,2,0,0,1
0.666847609010652,22,0,0.6711547520639677,15281,12,0,1,1,3,0
0.08841389679328901,44,1,0.37696621455647716,21091,5,0,1,0,1,1
0.15350265625516452,49,1,0.1870320827836549,12123,9,0,1,0,2,0
0.2139475771149244,43,0,0.44205579853435045,10834,12,0,0,0,3,0
0.4708529381799137,54,0,0.15495323533874167,6227,3,2,0,0,0,0
0.2509203087232291,45,0,0.36756585359726524,1484,10,1,1,0,1,0
0.5027192941771377,61,0,0.22919605365169116,4108,7,0,1,2,2,0
0.11894106547810511,52,0,0.4896229719497903,12862,8,0,0,0,1,0
0.13341452139212268,24,0,0.41281645341510304,1486,9,0,2,0,1,0
0.3766234834156963,30,0,0.7198743931796863,3327,9,1,3,0,1,0
0.6383320975393162,53,1,0.4626567044185441,1923,6,0,0,0,2,0
0.5269304690221005,35,1,0.44956861536575754,3300,8,1,0,1,1,1
0.29713731190803466,58,1,0.1600063375876886,6551,6,0,0,0,0,1
0.25938480587766266,41,0,0.4764917957090177,14825,4,1,2,0,0,1
0.23561979724857204,44,1,0.502208693569181,18051,9,0,1,1,2,1
0.2313732589699432,42,1,0.4465620201959233,3952,11,0,0,1,1,0
0.3532826285583841,41,0,0.42260631012640143,4144,13,0,1,0,0,0
0.09280712036260579,25,0,0.11229161056395631,3707,10,0,0,1,0,0
0.09911795062604375,27,1,0.19687847015675167,4355,9,0,2,0,0,0
0.3200301603493865,53,0,0.5170393933928791,4024,11,0,2,0,1,0
0.3907128614497701,26,0,0.3058706782931879,14691,2,0,1,0,4,0
0.5487785334154548,54,1,0.1334992173582007,1862,11,0,1,0,0,0
0.2040333862015528,47,1,0.45462183478949175,3468,7,1,1,0,0,0
0.2687558269789236,39,1,0.3273903127669493,4076,4,0,0,2,0,1
0.4191498516708244,34,0,0.3988511691704197,6116,6,0,0,0,1,0
0.5162064037223153,58,1,0.17628406056944648,12242,3,1,1,1,0,0
0.7139704912647853,51,2,0.269376365554474,4995,13,1,2,0,0,0
0.37193615818539894,37,0,0.31415753625770687,6725,10,1,2,0,1,1
0.22511445647715242,45,0,0.14362111453486104,3416,3,0,0,1,0,0
0.4421037742515165,41,2,0.29563199028642534,829,8,0,1,1,1,0
0.10112971971690861,42,0,0.2145794720761817,3145,7,1,0,0,0,0
0.049521950307405416,84,0,0.22068204892100673,3223,7,0,1,1,0,0
0.7663684279486219,54,1,0.2589934206837916,2969,10,0,2,0,2,0
0.36591692622986544,65,0,0.279371385586432,6788,7,0,2,0,3,0
0.33236268644599765,41,0,0.4846962913391225,23619,4,1,0,1,0,1
0.23293172970112602,18,0,0.4899077615642782,4776,6,0,0,1,2,1
0.29114660298004824,41,0,0.485913178081449,2888,8,0,0,0,3,0
0.2789490532337248,46,2,0.6911067194697966,9471,11,0,1,0,0,0
0.37005929421081235,40,2,0.580501396932082,5666,10,0,3,1,2,0
0.23343555192244303,48,0,0.16661039980002934,6478,8,0,2,0,2,0
0.1864766828801871,44,2,0.8444795731333572,3059,6,0,1,0,1,0
0.1763315764139287,44,0,0.07232708818806557,7009,8,0,1,0,2,0
0.016371488193214632,59,1,0.5159416441706233,1469,9,0,1,0,1,0
0.20462748080925597,52,0,0.39154424626379436,6711,9,0,0,1,0,0
0.18772872163550683,36,0,0.2470008535467292,8532,7,0,2,1,2,1
0.33082661177882117,83,1,0.17980043176601035,1538,10,0,0,0,0,0
0.7031597661782469,60,0,0.43121382305354966,16474,12,0,0,0,0,0
0.0793032246054485,62,0,0.10683372715408225,6431,6,0,0,1,0,0
0.1809663256964946,42,0,0.6058750946324251,4233,9,1,2,1,2,0
0.10966863368244943,60,0,0.47463558704817754,2675,10,0,0,0,3,0
0.2727681383413513,50,1,0.2808641314180606,1151,9,0,0,0,1,0
0.2646830681061562,37,0,0.7019719450589716,10026,9,0,0,1,1,0
0.1934316338077065,41,1,0.38168596957834117,6795,4,0,2,0,2,0
0.15912892112213028,36,0,0.5557627782237111,2175,9,0,1,0,2,0
0.3351702896318548,68,1,0.1253235133184096,13073,13,0,0,0,0,1
0.3738516119716175,45,0,0.347207166055753,9198,8,1,4,0,1,0
0.3158301649327497,39,1,0.19614417832739495,9105,6,1,2,1,1,1
0.11698701915878001,41,0,0.4443032275031337,4550,9,0,2,0,1,1
0.39566523627766514,55,0,0.1511122530192569,3014,13,0,1,1,0,0
0.3820286380169784,25,0,0.5658834752338638,1953,5,0,0,0,0,1
0.31532379110060965,34,0,0.3194481739853675,3252,9,0,0,1,2,1
0.5274033856895438,59,0,0.6662774965202444,5530,9,0,0,1,1,1
0.15617978105109007,48,0,0.6461612120413176,3854,12,0,0,0,3,0
0.12348507393123592,41,0,0.18394282680860807,11396,8,0,2,0,2,0
0.3960976360958516,68,0,0.8457825363513584,4216,9,0,0,0,1,0
0.4254935825549385,59,0,0.2149663576768914,6104,12,0,0,1,0,0
0.20676256001568744,58,0,0.36754404208880187,5340,9,0,1,0,0,0
0.4375932336877081,29,1,0.21092844008339473,5668,8,1,0,0,0,0
0.7432538060698377,38,0,0.09976781490373031,1846,8,0,3,0,0,0
0.26338311539351383,34,0,0.42866192630147953,6337,9,2,4,1,0,1
0.2558012362718746,47,1,0.6399284395414764,1956,12,0,2,3,1,0
0.1494391285823358,63,1,0.04574464573450253,2080,10,0,2,0,0,0
0.4778854494469668,63,0,0.3419537843201296,4497,11,0,1,0,1,1
0.20973880645562748,45,1,0.5876422597169287,4742,8,0,1,0,1,0
0.4317349694373889,43,0,0.6007171721527641,2107,10,0,3,1,1,0
0.20371672854842274,57,0,0.46764385026935446,1215,6,0,0,1,3,0
0.3986250750338873,40,0,0.3742860083461583,1180,9,0,0,0,1,0
0.10553930482973334,42,0,0.3031623594874377,6383,7,0,1,0,0,1
0.40123006164122,40,1,0.3409992102606591,5418,5,1,0,0,1,0
0.24338732187623335,64,0,0.12701226075341882,7531,8,0,0,0,0,1
0.3966377633013896,41,1,0.6018918129884043,7850,8,0,0,0,3,0
0.14777366476078582,39,0,0.39467502134143667,5267,7,0,1,0,1,1
0.2247456579806682,52,0,0.28302258768977034,6306,9,0,0,1,3,0
0.19949198657697387,79,0,0.17806278716880178,6182,3,0,1,0,5,1
0.562454155651141,44,0,0.23559235841572831,16619,7,0,2,0,0,0
0.48315803435291244,53,0,0.3445701105408729,4851,2,1,3,0,1,1
0.36020037969351515,42,0,0.2542205248561134,52135,12,0,1,0,1,0
0.16422969617587108,31,0,0.5337382943442435,3486,7,0,2,1,1,0
0.11221507674242698,39,2,0.5315892402844744,5017,13,0,0,0,1,0
0.3364066947886372,35,0,0.37447871026648105,40204,6,0,0,0,2,0
0.1584164284296026,62,0,0.32144930060871135,2607,6,0,0,1,0,0
0.1564219708191022,54,0,0.28649852068306,6408,6,2,2,1,1,0
0.3838149570531835,56,0,0.1559686783433682,3077,8,0,1,0,0,0
0.22420454636358617,43,1,0.36953409105597373,4114,7,0,1,1,1,1
0.33228603662262257,25,2,0.04738630418298681,25898,10,0,1,0,1,0
0.13971358076814355,46,1,0.33990180008144316,4118,11,0,0,0,2,0
0.28655514502558654,21,0,0.15426162025635473,14860,3,0,1,0,1,0
0.6765757678205582,18,1,0.3065030869704349,9224,6,0,1,0,0,0
0.4001431937494611,43,0,0.3033965704695659,2840,5,0,0,0,2,0
0.4096411557850117,18,0,0.22648671940676895,13415,5,0,2,0,0,0
0.1464590976340869,64,0,0.27687536475250496,1614,8,0,0,0,0,0
0.2513188764297886,64,2,0.7530215557252034,5173,8,0,2,0,3,0
0.7249188518456011,45,0,0.5333442862322828,5216,11,0,2,1,0,0
0.5053498856223289,33,0,0.5654065165230934,8575,7,0,0,0,0,0
0.1569374169566882,58,0,0.28949696065961755,7794,7,0,0,0,1,1
0.28851268285640785,87,0,0.09851267710560209,7058,7,0,0,2,1,0
0.4279626632952266,38,0,0.1935205225482542,2502,6,0,3,0,0,0
0.02324187143425823,63,0,0.2948630912996274,4864,4,0,2,0,1,0
0.3945931938717318,31,0,0.3075414156472024,7024,12,0,2,0,0,0
0.3546617418200203,58,0,0.6002134521149018,6063,8,0,1,0,1,0
0.3760072790159936,52,0,0.7977951346354032,6778,8,1,1,0,0,0
0.3415524132849448,34,0,0.7192366788501189,8657,8,0,0,0,1,1
0.4649983614262277,55,1,0.2955782655601422,3332,7,1,1,2,0,0
0.10173885316248087,41,1,0.6481716733182854,7615,11,1,2,0,0,0
0.20185226807183873,56,1,0.20325601801173132,14247,11,0,2,1,2,0
0.036305817253201145,48,0,0.5638739809057123,5131,13,0,0,0,2,0
0.2563426737880884,54,0,0.304671058088398,9143,8,0,0,1,0,1
0.3849962978794433,41,0,0.18166354209945196,31430,13,0,1,0,0,0
0.20803836411900498,30,0,0.7507222037665194,4834,15,1,4,0,0,0
0.07379911414736773,60,0,0.5094842923039393,2052,11,1,0,0,0,0
0.2741558544118662,35,0,0.19766181644176128,2715,8,0,1,1,1,0
0.22263639204654784,75,1,0.17692331821611923,6168,8,0,0,1,0,0
0.17860258863358916,28,0,0.46326701115876867,2778,10,0,0,0,3,1
0.13960119412532915,60,0,0.29085795015232885,4136,12,0,0,0,1,0
0.48913909979774217,66,1,0.4553628149410287,3046,4,0,0,0,1,0
0.11572772041317707,40,0,0.11863500681462706,1592,10,0,1,0,0,0
0.1399736392743141,46,0,0.3243835120951246,1949,7,0,1,0,0,0
0.31057809013125165,66,0,0.8652143523172839,2604,10,1,1,0,5,1
0.22833574688482505,38,0,0.23063901662025638,1442,8,0,1,0,3,1
0.3364761536045632,29,1,0.2607129021371717,9914,3,0,1,0,1,0
0.19781964475743227,60,0,0.17485576599171432,1371,4,0,2,0,1,0
0.3068994047873728,54,2,0.2735632513268663,3756,5,0,1,0,1,0
0.6012851178406902,18,1,0.17981550437375732,9829,4,0,4,0,2,0
0.06147742287720813,51,0,0.6815681619014546,2926,13,0,2,1,0,0
0.17611023373330137,63,1,0.4174919523252842,1446,14,0,0,2,1,0
0.08583277823308985,72,0,0.3707275786859313,7536,10,0,1,1,2,0
0.05321095943084417,48,0,0.15479111202987184,4713,11,0,0,1,1,1
0.13794686341850343,49,0,0.18299629058153283,10039,8,0,1,0,0,0
0.36874821483038817,73,0,0.4102719544678186,5189,7,0,1,0,0,1
0.32951764082308777,41,0,0.3448712389291149,19167,7,0,1,0,2,0
0.4410523374924298,48,0,0.5670150958119662,1854,9,0,0,0,2,0
0.407929184429142,26,0,0.25508107915378786,1245,10,1,3,1,2,0
0.3091963699570908,42,0,0.3070926319531332,4195,6,0,1,0,2,0
